Price,Close
Ticker,ACIW
Date,
2007-01-03,10.973333358764648
2007-01-04,11.233332633972168
2007-01-05,11.283332824707031
2007-01-08,11.376667022705078
2007-01-09,11.473333358764648
2007-01-10,11.630000114440918
2007-01-11,11.723333358764648
2007-01-12,11.766667366027832
2007-01-16,11.773332595825195
2007-01-17,12.00333309173584
2007-01-18,11.816666603088379
2007-01-19,11.926667213439941
2007-01-22,11.766667366027832
2007-01-23,11.903332710266113
2007-01-24,11.966667175292969
2007-01-25,11.733332633972168
2007-01-26,11.776666641235352
2007-01-29,11.979999542236328
2007-01-30,12.033332824707031
2007-01-31,12.066666603088379
2007-02-01,12.329999923706055
2007-02-02,12.420000076293945
2007-02-05,12.1899995803833
2007-02-06,12.399999618530273
2007-02-07,12.449999809265137
2007-02-08,12.506667137145996
2007-02-09,12.210000038146973
2007-02-12,12.226667404174805
2007-02-13,12.44333267211914
2007-02-14,12.470000267028809
2007-02-15,12.476667404174805
2007-02-16,12.520000457763672
2007-02-20,12.566666603088379
2007-02-21,12.506667137145996
2007-02-22,12.41333293914795
2007-02-23,12.289999961853027
2007-02-26,12.096667289733887
2007-02-27,11.766667366027832
2007-02-28,11.766667366027832
2007-03-01,11.66333293914795
2007-03-02,10.399999618530273
2007-03-05,10.296667098999023
2007-03-06,10.3100004196167
2007-03-07,10.196666717529297
2007-03-08,9.666666984558105
2007-03-09,9.890000343322754
2007-03-12,9.949999809265137
2007-03-13,9.596667289733887
2007-03-14,9.573332786560059
2007-03-15,9.516667366027832
2007-03-16,9.736666679382324
2007-03-19,9.856666564941406
2007-03-20,9.859999656677246
2007-03-21,10.143333435058594
2007-03-22,10.353333473205566
2007-03-23,10.643333435058594
2007-03-26,10.569999694824219
2007-03-27,10.483332633972168
2007-03-28,10.576666831970215
2007-03-29,10.723333358764648
2007-03-30,10.796667098999023
2007-04-02,10.83666706085205
2007-04-03,10.963333129882812
2007-04-04,10.90999984741211
2007-04-05,10.933333396911621
2007-04-09,10.886667251586914
2007-04-10,10.973333358764648
2007-04-11,10.84000015258789
2007-04-12,10.800000190734863
2007-04-13,10.75
2007-04-16,10.760000228881836
2007-04-17,10.703332901000977
